Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL126684,,None,388.28,0,4.95,9o,O=C(CCN1CC=C(c2ccc(F)cc2)CC1)c1ccc(Br)cc1,IC50,'=',66,nM,7.18,,,UO_0000065,18.49,0.41,2.23,35.35,0,CHEMBL846480,Binding affinity against sigma receptor in bovine cerebellum using 2.0 nM [3H]haloperidol in the presence of 25 nM unlabeled spiperone,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126928,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL544987,,None,357.97,0,4.86,28,Cl.c1ccc2c(c1)CC[C@H]1CN(C3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)CC[C@@H]21,IC50,'=',2.188,nM,8.66,,,UO_0000065,26.94,0.49,3.8,267.28,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL553747,,None,515.6,1,6.28,39b,CCc1cccc(N(C)C(=N)Nc2cc(Br)cc(C(F)(F)F)c2Br)c1.Cl,IC50,'=',224,nM,6.65,,,UO_0000065,13.88,0.36,0.37,17,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL545076,,None,366.34,0,4.97,25d,CCc1cccc(N(C)C(=N)N(C)c2cc(CC)ccc2Cl)c1.Cl,IC50,'=',241,nM,6.62,,,UO_0000065,20.06,0.39,1.65,21.82,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL544748,,None,307.91,0,4.46,21,CCCCN1CC[C@H]2c3cc(C)cc(C)c3CC[C@H]2C1.Cl,IC50,'=',2.042,nM,8.69,,,UO_0000065,32.01,0.59,4.23,268.21,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL607276,,None,355.31,0,4.47,(+/-)2,CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@H]1N1CCCC1,IC50,'=',7551,nM,5.12,,,UO_0000065,14.42,0.3,0.65,21.75,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL309603,,None,239.32,0,3.76,13,Cc1cccc(NC(=N)Nc2cccc(C)c2)c1,IC50,'=',43,nM,7.37,,,UO_0000065,30.78,0.56,3.61,15.38,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL310729,,None,271.32,0,3.16,11,COc1ccccc1NC(=N)Nc1ccccc1OC,IC50,'=',1990,nM,5.7,,,UO_0000065,21.01,0.39,2.54,8.59,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL104444,,None,237.35,0,3.35,7,CNC1Cc2ccccc2C(c2ccccc2)C1,IC50,'=',79.43,nM,7.1,,,UO_0000065,29.91,0.54,3.75,59.02,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL89811,,None,317.44,0,4.91,52,CCc1cccc(N(C)C(=N)N(C)c2cccc3ccccc23)c1,IC50,'=',1210,nM,5.92,,,UO_0000065,18.64,0.34,1.01,19.51,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL286353,,None,393.53,1,5.74,15,CN(C)CCCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,IC50,'=',227,nM,6.64,,,UO_0000065,16.88,0.31,0.9,15.57,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL553561,,None,357.97,1,5.01,27,Cl.c1ccc2c(c1)CC[C@H]1CN(C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)CC[C@@H]21,IC50,'=',2.291,nM,8.64,,,UO_0000065,26.87,0.49,3.63,266.67,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL118289,,None,387.31,1,5.62,30,Clc1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1Cl,IC50,'=',782,nM,6.11,,,UO_0000065,15.77,0.32,0.49,21.61,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL542167,,None,301.86,0,4.09,(+/-)5,CN(C)[C@@]1(C)Cc2ccccc2[C@H](c2ccccc2)C1.Cl,IC50,'=',5312,nM,5.28,,,UO_0000065,19.87,0.36,1.18,162.8,0,CHEMBL803753,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using [3H]ditolylguanidine (DTG) as radioligand.",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL543134,,None,364.28,0,3.11,42(cis),Br.CN(C)C1Cc2cc(O)c(O)cc2C(c2ccccc2)C1,IC50,'=',12.2,nM,7.91,,,UO_0000065,27.93,0.51,4.8,18.11,0,CHEMBL803752,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using the novel [3H]-(+/-)-4 as radioligand",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL433022,,None,406.57,1,6.72,36,c1ccc(CCCCN2C3CCC2c2c(n(-c4ccccc4)c4ccccc24)C3)cc1,IC50,'=',1210,nM,5.92,,,UO_0000065,14.55,0.26,-0.8,72.43,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL38264,,None,379.46,0,3.69,18,O=c1cc(-c2ccccc2)oc2ccc(OCCCN3CCC(O)CC3)cc12,IC50,'=',130,nM,6.89,,,UO_0000065,18.15,0.34,3.2,10.95,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL35828,,None,407.55,1,6.13,16,CN(C)CCCCCCCCCOc1ccc2oc(-c3ccccc3)cc(=O)c2c1,IC50,'=',334,nM,6.48,,,UO_0000065,15.89,0.29,0.35,15.17,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL288466,,None,397.56,1,5.88,65,O=c1cc(C2CCCC2)oc2ccc(OCCCCCCN3CCCCC3)cc12,IC50,'=',38,nM,7.42,,,UO_0000065,18.66,0.35,1.54,17.39,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL78411,,None,323.48,1,5.74,35,CC(C)(C)c1ccccc1NC(=N)Nc1ccccc1C(C)(C)C,IC50,'=',356,nM,6.45,,,UO_0000065,19.93,0.37,0.71,13.46,1,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL38547,,None,517.07,2,6.87,36,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCN(c4ccc(Cl)cc4)CC3)cc12,IC50,'=',93,nM,7.03,,,UO_0000065,13.6,0.26,0.16,15.31,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL81602,,None,239.32,0,3.76,19,Cc1ccc(NC(=N)Nc2ccc(C)cc2)cc1,IC50,'=',535,nM,6.27,,,UO_0000065,26.21,0.48,2.51,13.09,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL37470,,None,451.56,0,4.86,78,COc1c(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O,IC50,'=',106,nM,6.97,,,UO_0000065,15.45,0.29,2.11,9.67,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL37256,,None,383.53,1,5.49,64,O=c1cc(C2CCC2)oc2ccc(OCCCCCCN3CCCCC3)cc12,IC50,'=',34,nM,7.47,,,UO_0000065,19.47,0.36,1.98,17.5,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL291132,,None,450.58,0,4.06,32,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCNC(CCO)C3)cc12,IC50,'=',94,nM,7.03,,,UO_0000065,15.6,0.29,2.97,9.38,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL37410,,None,437.54,0,4.47,49,COc1cccc(-c2cc(=O)c3cc(OCCCCCN4CCC(O)CC4)ccc3o2)c1,IC50,'=',327,nM,6.49,,,UO_0000065,14.82,0.28,2.02,8.99,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL54,HALOPERIDOL,4.0,375.87,0,4.43,haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,IC50,'=',5.64,nM,8.25,,,UO_0000065,21.95,0.43,3.82,20.35,0,CHEMBL804882,In vitro binding affinity measured on sigma opioid receptor using [3H]DTG as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128270,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL148055,,None,362.52,0,4.63,38,COc1cccc2c1CCC=C2CCCN1CCN(c2ccccc2)CC1,IC50,'=',54.4,nM,7.26,,,UO_0000065,20.04,0.37,2.63,46.24,0,CHEMBL804882,In vitro binding affinity measured on sigma opioid receptor using [3H]DTG as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128270,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL37088,,None,309.37,0,3.4,76,CN(C)CCOc1ccc2c(=O)cc(-c3ccccc3)oc2c1,IC50,'=',362,nM,6.44,,,UO_0000065,20.82,0.38,3.04,15.09,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL38665,,None,379.46,0,3.69,4,O=c1cc(-c2ccccc2)oc2cccc(OCCCN3CCC(O)CC3)c12,IC50,'=',125,nM,6.9,,,UO_0000065,18.19,0.34,3.21,10.97,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL2093875,,None,267.8,0,2.68,18,COc1ccc2c(c1)[C@H]1CCN(C)C[C@@H]1CC2.Cl,IC50,'=',338.84,nM,6.47,,,UO_0000065,27.97,0.52,3.79,51.88,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL1744012,,None,357.92,0,4.57,44,COc1ccc2c(c1)C1(CCC2)CCN(Cc2ccccc2)CC1.Cl,IC50,'=',74.13,nM,7.13,,,UO_0000065,22.18,0.41,2.56,57.18,0,CHEMBL873464,In vitro binding affinity against sigma receptor by using [3H]-DTG ([3H]-6) as radioligand in guinea pig cerebellum.,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126060,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL312806,,None,263.43,0,3.35,54,C1CCC(NC(=NC2CC2)NC2CCCCC2)CC1,IC50,'=',163,nM,6.79,,,UO_0000065,25.77,0.49,3.44,18.64,0,CHEMBL803917,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to sigma receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL129263,,None,348.4,0,2.39,16b,O[C@@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,IC50,'=',310,nM,6.51,,,UO_0000065,18.68,0.36,4.12,12.4,0,CHEMBL803875,Inhibitory concentration against radioligand [3H]3-PPP binding to haloperidol-sensitive sigma binding site in whole guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126099,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL286991,,None,448.56,1,5.4,4,Fc1ccc(C(OCCN2CCN(C/C=C/c3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',51,nM,7.29,,,UO_0000065,16.26,0.3,1.89,46.42,0,CHEMBL803934,Sigma receptor binding was determined by labeling with radioligand [3H](+)-pentazocine on frozen membranes obtained from frozen guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129953,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL129768,,None,348.4,0,2.39,18 R-BMY-14802,O[C@H](CCCN1CCN(c2ncc(F)cn2)CC1)c1ccc(F)cc1,IC50,'=',436.52,nM,6.36,,,UO_0000065,18.25,0.35,3.97,12.12,0,CHEMBL805753,The compound was tested for affinity towards sigma-3 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127786,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL26320,,None,414.59,1,5.04,"1, GBR-12935",c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',17,nM,7.77,,,UO_0000065,18.74,0.34,2.73,49.46,1,CHEMBL847754,Binding affinity against sigma receptor using radioligand ([3H](+)-pentazocine) binding assay,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129408,1,Scientific Literature,J Med Chem,1996,None,
CHEMBL545217,,None,291.87,0,4.28,43,CCCCN1CCC2=C(CCCc3ccccc32)C1.Cl,IC50,'=',3.981,nM,8.4,,,UO_0000065,32.89,0.6,4.12,259.26,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL285203,,None,419.57,0,4.72,42,O=C1CC2(CCCC2)CC(=O)N1CCCCN1C2CCC1c1c([nH]c3ccccc13)C2,IC50,'=',988,nM,6,,,UO_0000065,14.31,0.26,1.29,10.65,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL118276,,None,212.3,0,2.86,16,CN1C2CCC1c1c([nH]c3ccccc13)C2,IC50,'=',2650,nM,5.58,,,UO_0000065,26.27,0.48,2.72,29.31,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL332593,,None,318.42,0,4.31,28,c1ccc(OCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',110,nM,6.96,,,UO_0000065,21.85,0.4,2.65,24.62,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL539260,,None,341.93,0,4.67,36,Cl.c1ccc(CCCN2CC[C@H]3c4ccccc4CC[C@H]3C2)cc1,IC50,'=',4.266,nM,8.37,,,UO_0000065,27.4,0.5,3.7,258.33,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL312600,,None,463.06,0,4.35,15,N=C(Nc1ccccc1I)Nc1ccccc1I,IC50,'=',16,nM,7.8,,,UO_0000065,16.84,0.59,3.45,16.27,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL333840,,None,316.45,0,4.86,24,c1ccc(CCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',368,nM,6.43,,,UO_0000065,20.33,0.37,1.57,33.81,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL543432,,None,310.23,0,4.36,17a,CCc1cccc(NC(=N)Nc2ccc(Cl)cc2)c1.Cl,IC50,'=',20,nM,7.7,,,UO_0000065,28.12,0.55,3.34,16.07,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL543199,,None,438.35,1,6.13,37b,CCc1cccc(N(C)C(=N)Nc2cc(SC)cc(C(F)(F)F)c2Cl)c1.Cl,IC50,'=',421,nM,6.38,,,UO_0000065,15.86,0.33,0.25,16.3,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL159320,,None,454.59,1,5.46,8,Fc1ccc(C(OCCN2CCN(C/C=C/c3cccs3)CC2)c2ccc(F)cc2)cc1,IC50,'=',41,nM,7.39,,,UO_0000065,16.25,0.32,1.93,47.02,0,CHEMBL803934,Sigma receptor binding was determined by labeling with radioligand [3H](+)-pentazocine on frozen membranes obtained from frozen guinea pig brain,B,BAO_0000019,assay format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129953,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL553167,,None,358.7,1,5.04,20c,CCc1cccc(NC(=N)N(C)c2cc(Cl)ccc2Cl)c1.Cl,IC50,'=',64,nM,7.19,,,UO_0000065,22.32,0.47,2.15,18.39,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL81070,,None,369.06,0,4.67,39,N=C(Nc1ccc(Br)cc1)Nc1ccc(Br)cc1,IC50,'=',540,nM,6.27,,,UO_0000065,16.98,0.48,1.6,13.08,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
